id_anuncio,titulo,url,categoria_olx,tipo_detalhado,tipo_url,data_anuncio_olx,data_coleta,preco_venda,area_m2,preco_m2,cidade,bairro,tipo_imovel,subtipo_imovel,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,preco_m2_suspeito,preco_m2_suspeito_original,area_suspeita,preco_suspeito
1515682714,"Apartamento 2 qts em Jardim Camburi, Apartamento 2 Quartos",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-2-qts-em-jardim-camburi-apartamento-2-quartos-1515682714,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-05T09:46:24,2026-07-05T16:21:53,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,0,False,False,False,False
1515331170,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! R1,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-r1-1515331170,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-03T15:03:29,2026-07-05T16:27:02,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,2,False,False,False,False
1515279241,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1515279241,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-03T12:44:34,2026-07-05T16:27:02,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,2,False,False,False,False
1514740284,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E9,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e9-1514740284,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-01T16:53:49,2026-07-05T16:28:17,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,3,False,False,False,False
1514736689,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E8,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e8-1514736689,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-01T16:40:49,2026-07-05T16:28:17,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,3,False,False,False,False
1514662428,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1514662428,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-01T12:28:27,2026-07-05T16:28:33,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,4,False,False,False,False
1514461667,"Apartamento 2 qts em Jardim Camburi, Apartamento 2 Quartos",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-2-qts-em-jardim-camburi-apartamento-2-quartos-1514461667,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-30T19:17:36,2026-07-05T16:28:47,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,4,False,False,False,False
1514437814,Imóvel para venda tem 70 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-70-metros-quadrados-com-2-quartos-em-jardim-camburi-vitoria-es-1514437814,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-30T17:33:36,2026-07-05T16:28:47,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,4,False,False,False,False
1513573797,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E7,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e7-1513573797,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-26T16:17:00,2026-07-05T16:29:22,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,9,False,False,False,False
1513296074,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E6,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e6-1513296074,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-25T15:41:23,2026-07-05T16:29:57,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,10,False,False,False,False
1513292776,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E5,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e5-1513292776,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-25T15:27:49,2026-07-05T16:29:57,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,10,False,False,False,False
1515328731,IAND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E10,https://es.olx.com.br/norte-do-espirito-santo/imoveis/iand-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e10-1515328731,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-03T14:57:56,2026-07-05T16:29:57,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,0,2,False,False,False,False
1513060278,"JBL - Oportunidade em Jardim Camburi, Apartamento 2 Quartos",https://es.olx.com.br/norte-do-espirito-santo/imoveis/jbl-oportunidade-em-jardim-camburi-apartamento-2-quartos-1513060278,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-24T17:02:16,2026-07-05T16:30:17,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,9,10,False,False,False,False
1513053476,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1513053476,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-24T16:38:56,2026-07-05T16:30:17,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,10,False,False,False,False
1512556931,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1512556931,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-22T20:15:57,2026-07-05T16:31:10,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,12,False,False,False,False
1512521734,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E4,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e4-1512521734,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-22T17:42:50,2026-07-05T16:31:10,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,12,False,False,False,False
1512518701,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E3,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e3-1512518701,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-22T17:30:25,2026-07-05T16:31:10,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,12,False,False,False,False
1511852988,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E1,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e1-1511852988,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T16:42:30,2026-07-05T16:31:46,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,15,False,False,False,False
1511851036,AND - Oportunidade em Jardim Camburi! Apartamento 2 Quartos Reformado! E2,https://es.olx.com.br/norte-do-espirito-santo/imoveis/and-oportunidade-em-jardim-camburi-apartamento-2-quartos-reformado-e2-1511851036,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T16:34:03,2026-07-05T16:31:46,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,15,False,False,False,False
1511822272,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1511822272,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T14:24:38,2026-07-05T16:31:46,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,16,False,False,False,False
1511303655,Apartamento de 2 Quartos Totalmente Reformado em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-totalmente-reformado-em-jardim-camburi-1511303655,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-17T16:47:48,2026-07-05T16:32:17,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,17,False,False,False,False
1510317900,Imóvel para venda possui 70 metros quadrados com 2 quartos em Jardim Camburi - Vitória - E,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-70-metros-quadrados-com-2-quartos-em-jardim-camburi-vitoria-e-1510317900,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-13T21:11:25,2026-07-05T16:33:04,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,21,False,False,False,False
1509720334,"KA- Apto  2 Quartos , pronto para morar em Jardim Camburi. EXCELENTE INVESTIMENTO!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/ka-apto-2-quartos-pronto-para-morar-em-jardim-camburi-excelente-investimento-1509720334,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-11T14:16:43,2026-07-05T16:33:53,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,24,False,False,False,False
1508778350,"KA- Apto  2 Quartos , pronto para morar em Jardim Camburi. EXCELENTE INVESTIMENTO!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/ka-apto-2-quartos-pronto-para-morar-em-jardim-camburi-excelente-investimento-1508778350,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-08T13:56:00,2026-07-05T16:34:34,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,10,27,False,False,False,False
1508100514,"KA- Apto  2 Quartos , pronto para morar em Jardim Camburi. EXCELENTE INVESTIMENTO!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/ka-apto-2-quartos-pronto-para-morar-em-jardim-camburi-excelente-investimento-1508100514,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-05T11:59:47,2026-07-05T16:34:47,470000,70,6714.29,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,9,30,False,False,False,False
1515571560,Seu novo lar: apartamento com 2 quartos em Jardim Camburi!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/seu-novo-lar-apartamento-com-2-quartos-em-jardim-camburi-1515571560,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-04T15:10:19,2026-07-05T16:22:56,470006,70,6714.37,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,8,1,False,False,False,False
1515705558,"Apartamento incrível em Jardim Camburi, ideal para sua família!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-incrivel-em-jardim-camburi-ideal-para-sua-familia-1515705558,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-05T12:08:28,2026-07-05T16:21:35,470009,70,6714.41,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,6,0,False,False,False,False
1509629907,Apartamento à venda no bairro Jardim Camburi - Vitória/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-no-bairro-jardim-camburi-vitoria-es-1509629907,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-11T08:24:26,2026-07-05T16:33:53,475000,67,7089.55,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,2,1,16,24,False,False,False,False
1514897965,"Apartamento em Jardim Camburi, Vitória/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-em-jardim-camburi-vitoria-es-1514897965,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-02T05:28:25,2026-07-05T16:28:04,480000,92,5217.39,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,2,1,14,3,False,False,False,False
1513491907,Apartamento 2 quartos na quadra da praia de J.Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-2-quartos-na-quadra-da-praia-de-j-camburi-1513491907,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-26T11:12:35,2026-07-05T16:29:38,480000,95,5052.63,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,9,9,False,False,False,False
1497348661,Apartamento em Jardim Camburi por 500 mil!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-em-jardim-camburi-por-500-mil-1497348661,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-30T09:01:54,2026-07-05T16:28:47,500000,70,7142.86,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,16,5,False,False,False,False
1511146381,APTO 2 QUARTOS 1 BANHEIRO 50 m2 - ED PRAIA DE MEAÍPE - JARDIM CAMBURI,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apto-2-quartos-1-banheiro-50-m2-ed-praia-de-meaipe-jardim-camburi-1511146381,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-17T06:39:43,2026-07-05T16:32:29,500000,50,10000.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,20,18,False,False,False,False
1513515416,Excelente custo x benefício em Jardim Camburi,https://es.olx.com.br/norte-do-espirito-santo/imoveis/excelente-custo-x-beneficio-em-jardim-camburi-1513515416,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-26T12:37:14,2026-07-05T16:29:38,510000,62,8225.81,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,2,1,13,9,False,False,False,False
1511936402,Apartamento 3 Quartos em Jardim Camburi - Residencial Santa Paula,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-3-quartos-em-jardim-camburi-residencial-santa-paula-1511936402,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T23:57:54,2026-07-05T16:31:35,510000,67,7611.94,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,1,1,20,15,False,False,False,False
1511774617,Apartamento com 1 quartos à venda em Jardim camburi - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-1-quartos-a-venda-em-jardim-camburi-es-1511774617,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T10:39:57,2026-07-05T16:31:46,510000,31,16451.61,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,0,15,16,False,False,False,False
1511774356,Apartamento com 1 quartos à venda em Jardim camburi - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-1-quartos-a-venda-em-jardim-camburi-es-1511774356,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T10:39:13,2026-07-05T16:31:46,510000,31,16451.61,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,0,15,16,False,False,False,False
1510370968,Vendo apartamento Jardim Camburi de esquina com frente lateral livre.,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-apartamento-jardim-camburi-de-esquina-com-frente-lateral-livre-1510370968,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-14T09:06:38,2026-07-05T16:33:04,515000,60,8583.33,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,20,21,False,False,False,False
1509627261,Apartamento à venda no bairro Jardim Camburi - Vitória/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-no-bairro-jardim-camburi-vitoria-es-1509627261,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-11T08:06:39,2026-07-05T16:33:53,520000,50,10400.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,2,15,24,False,False,False,False
1510113335,"Apartamento em Jardim Camburi! Com 2 Quartos, 1 Vaga, 50m².!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-em-jardim-camburi-com-2-quartos-1-vaga-50m-1510113335,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-13T00:30:01,2026-07-05T16:33:21,525000,50,10500.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,20,22,False,False,False,False
1494897603,EXCLUSIVO/ Apto 2 quartos com elevador em jardim Camburi / andar alto e vaga coberta,https://es.olx.com.br/norte-do-espirito-santo/imoveis/exclusivo-apto-2-quartos-com-elevador-em-jardim-camburi-andar-alto-e-vaga-coberta-1494897603,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-05T11:27:31,2026-07-05T16:21:35,530000,55,9636.36,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,18,0,False,False,False,False
1515424590,Seu Novo Studio em Jardim Camburi: Alta Liquidez e Baixo Custo!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/seu-novo-studio-em-jardim-camburi-alta-liquidez-e-baixo-custo-1515424590,Apartamentos,Venda - loft/studio,apartamento,2026-07-03T22:27:25,2026-07-05T16:26:48,536002,38,14105.32,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,20,1,False,False,False,False
1515499387,Transforme seu Investimento em Renda: Studio no Jardim Camburi!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/transforme-seu-investimento-em-renda-studio-no-jardim-camburi-1515499387,Apartamentos,Venda - loft/studio,apartamento,2026-07-04T09:26:26,2026-07-05T16:25:23,536005,38,14105.39,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,20,1,False,False,False,False
1515181479,"Não Perca: Studio em Jardim Camburi, Próximo à Praia e Comércio!",https://es.olx.com.br/norte-do-espirito-santo/imoveis/nao-perca-studio-em-jardim-camburi-proximo-a-praia-e-comercio-1515181479,Apartamentos,Venda - loft/studio,apartamento,2026-07-03T02:04:30,2026-07-05T16:27:37,536005,38,14105.39,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,18,2,False,False,False,False
1514891446,Invista em um Studio Moderno no Jardim Camburi  Ideal para Locação!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/invista-em-um-studio-moderno-no-jardim-camburi-ideal-para-locacao-1514891446,Apartamentos,Venda - loft/studio,apartamento,2026-07-02T03:58:29,2026-07-05T16:28:04,536007,38,14105.45,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,20,3,False,False,False,False
1515270052,Studio no Jardim Camburi: Perfeito para Jovens Profissionais e Estudantes!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/studio-no-jardim-camburi-perfeito-para-jovens-profissionais-e-estudantes-1515270052,Apartamentos,Venda - loft/studio,apartamento,2026-07-03T12:07:49,2026-07-05T16:27:02,536010,38,14105.53,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,20,2,False,False,False,False
1515615341,Studio em Jardim Camburi: Oportunidade Imperdível para Investidores!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/studio-em-jardim-camburi-oportunidade-imperdivel-para-investidores-1515615341,Apartamentos,Venda - loft/studio,apartamento,2026-07-04T19:34:24,2026-07-05T16:22:56,536013,38,14105.61,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,20,0,False,False,False,False
1515668074,Oportunidade Única: Studio no Jardim Camburi com Lazer Completo!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/oportunidade-unica-studio-no-jardim-camburi-com-lazer-completo-1515668074,Apartamentos,Venda - loft/studio,apartamento,2026-07-05T06:36:21,2026-07-05T16:21:53,536018,38,14105.74,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,16,0,False,False,False,False
1511418115,"VENDA - 2 quartos - varanda (55m²) - Jardim Camburi - R$ 555.000,00 REF: AP5439",https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-2-quartos-varanda-55m--jardim-camburi-r-555-000-00-ref-ap5439-1511418115,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-18T00:26:00,2026-07-05T16:32:17,540000,55,9818.18,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,12,17,False,False,False,False
1514400280,Imóvel para venda possui 60 metros quadrados com 2 quartos em Jardim Camburi - Vitória - E,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-60-metros-quadrados-com-2-quartos-em-jardim-camburi-vitoria-e-1514400280,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-30T15:18:14,2026-07-05T16:28:47,549000,60,9150.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,15,5,False,False,False,False
1514118780,Studio Pronto para Morar ou Investir | Ed. Liberty,https://es.olx.com.br/norte-do-espirito-santo/imoveis/studio-pronto-para-morar-ou-investir-ed-liberty-1514118780,Apartamentos,Venda - loft/studio,apartamento,2026-07-05T11:09:27,2026-07-05T16:21:35,550000,36,15277.78,Vitória,Jardim Camburi,apartamento,loft_studio,1,1,1,11,0,False,False,False,False
1476708587,VENDO APARTAMENTO EM JARDIM CAMBURI  ÓTIMA LOCALIZAÇÃO,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-apartamento-em-jardim-camburi-otima-localizacao-1476708587,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-04T10:09:28,2026-07-05T16:25:23,550000,66,8333.33,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,1,1,14,1,False,False,False,False
1515452948,Apartamento em Jardim Camburi - Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-em-jardim-camburi-vitoria-1515452948,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-04T01:31:28,2026-07-05T16:26:48,550000,88,6250.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,2,1,9,1,False,False,False,False
1514206620,1 quarto e sala com lazer piscina e academia em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/1-quarto-e-sala-com-lazer-piscina-e-academia-em-jardim-camburi-vitoria-es-1514206620,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-29T19:42:33,2026-07-05T16:29:07,550000,38,14473.68,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,1,6,5,False,False,False,False
1513869491,"Apartamento para Venda em Vitória, Jardim Camburi, 1 dormitório, 1 banheiro, 1 vaga",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-venda-em-vitoria-jardim-camburi-1-dormitorio-1-banheiro-1-vaga-1513869491,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-28T00:20:31,2026-07-05T16:29:07,550000,36,15277.78,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,1,12,7,False,False,False,False
1513700667,Lívia Machado Imóveis vende | Excelente oportunidade próximo ao Shopping Norte Sul!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/livia-machado-imoveis-vende-excelente-oportunidade-proximo-ao-shopping-norte-sul-1513700667,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-27T07:58:53,2026-07-05T16:29:22,550000,86,6395.35,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,1,1,20,8,False,False,False,False
1513028514,Apartamento à venda em Jardim Camburi - Vitória!,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-em-jardim-camburi-vitoria-1513028514,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-24T15:00:24,2026-07-05T16:30:17,550000,54,10185.19,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,6,11,False,False,False,False
1510965543,Imóvel para venda com 36 m2 com 1 quarto em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-36-m2-com-1-quarto-em-jardim-camburi-vitoria-es-1510965543,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-16T13:52:22,2026-07-05T16:32:46,550000,36,15277.78,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,1,20,19,False,False,False,False
1510876664,Apartamento à venda no bairro Jardim Camburi - Vitória/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-no-bairro-jardim-camburi-vitoria-es-1510876664,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-16T09:15:50,2026-07-05T16:32:46,550000,88,6250.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,1,1,17,19,False,False,False,False
1509893547,"Apartamento à venda em Vitória-ES, Jardim Camburi: 2 quartos, 1 suíte, 1 sala, 2 banheiros",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-em-vitoria-es-jardim-camburi-2-quartos-1-suite-1-sala-2-banheiros-1509893547,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-12T07:53:35,2026-07-05T16:33:38,550000,70,7857.14,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,2,1,14,23,False,False,False,False
1509627332,Apartamento à venda no bairro Jardim Camburi - Vitória/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-a-venda-no-bairro-jardim-camburi-vitoria-es-1509627332,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-11T08:06:55,2026-07-05T16:33:53,550000,55,10000.0,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,2,14,24,False,False,False,False
1508855549,Imóvel para venda tem 55 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-55-metros-quadrados-com-2-quartos-em-jardim-camburi-vitoria-es-1508855549,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-08T18:19:07,2026-07-05T16:34:34,555000,55,10090.91,Vitória,Jardim Camburi,apartamento,apartamento_padrao,2,1,1,14,26,False,False,False,False
1512474089,Apartamento com 3 quartos em Jardim Camburi - Vitória - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-3-quartos-em-jardim-camburi-vitoria-es-1512474089,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-22T14:51:50,2026-07-05T16:31:10,557000,70,7957.14,Vitória,Jardim Camburi,apartamento,apartamento_padrao,3,1,1,11,13,False,False,False,False
1510122141,Venda Apartamento 1 quarto Santa Terezinha Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-apartamento-1-quarto-santa-terezinha-vitoria-1510122141,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-13T02:48:40,2026-07-05T16:33:21,559001,39,14333.36,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,0,17,22,False,False,False,False
1507798878,Venda Apartamento 1 quarto Santa Terezinha Vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/venda-apartamento-1-quarto-santa-terezinha-vitoria-1507798878,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-04T00:27:29,2026-07-05T16:35:01,559001,39,14333.36,Vitória,Jardim Camburi,apartamento,apartamento_padrao,1,1,0,17,31,False,False,False,False
